WILAYAH,KECAMATAN,NAMA FASKES (Rumah Sakit dan Puskesmas),Jenis Penyakit,Februari,latitude,longitude
Surabaya Barat,Sambikerep,Puskesmas Made,"Endokrin, nutrisi dan gangguan metabolik",71,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Gangguan jiwa dan perilaku,12,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit yang mengenai sistem syaraf,56,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit mata dan adnexa,61,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit telinga dan mastoid,15,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada sistem sirkulasi,56,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada sistem pernafasan,282,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada sistem pencernaan,339,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada kulit dan jaringan subcutaneous,59,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada sistem musculoskletal,97,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyakit pada sistem saluran kemih dan genital,18,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Kehamilan dan kelahiran,4,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Keadaan yang berasal dari periode perinatal,0,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,"Malformasi kongenital, deformasi dan kelainan chromosom",2,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",22,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,"Keracunan, cedera dan beberapa penyebab yang dari luar",36,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Penyebab morbiditas dan kematian eksternal,1,-7.27731115,112.63703473548794
Surabaya Barat,Sambikerep,Puskesmas Made,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,254,-7.27731115,112.63703473548794
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit Infeksi dan parasit,135,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Neoplasma,11,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,5,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,"Endokrin, nutrisi dan gangguan metabolik",100,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Gangguan jiwa dan perilaku,11,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit yang mengenai sistem syaraf,46,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit mata dan adnexa,48,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit telinga dan mastoid,48,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada sistem sirkulasi,67,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada sistem pernafasan,433,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada sistem pencernaan,486,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada kulit dan jaringan subcutaneous,75,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada sistem musculoskletal,151,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyakit pada sistem saluran kemih dan genital,35,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Kehamilan dan kelahiran,9,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Keadaan yang berasal dari periode perinatal,7,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,"Malformasi kongenital, deformasi dan kelainan chromosom",0,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",109,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,"Keracunan, cedera dan beberapa penyebab yang dari luar",33,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Penyebab morbiditas dan kematian eksternal,0,-7.25846525,112.66064382684382
Surabaya Barat,Tandes,Puskesmas Manukan Kulon,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,442,-7.25846525,112.66064382684382
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit Infeksi dan parasit,289,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Neoplasma,30,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,1,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,"Endokrin, nutrisi dan gangguan metabolik",118,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Gangguan jiwa dan perilaku,27,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit yang mengenai sistem syaraf,19,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit mata dan adnexa,87,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit telinga dan mastoid,79,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada sistem sirkulasi,115,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada sistem pernafasan,724,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada sistem pencernaan,789,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada kulit dan jaringan subcutaneous,158,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada sistem musculoskletal,340,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyakit pada sistem saluran kemih dan genital,69,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Kehamilan dan kelahiran,29,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Keadaan yang berasal dari periode perinatal,11,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,"Malformasi kongenital, deformasi dan kelainan chromosom",3,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",294,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,"Keracunan, cedera dan beberapa penyebab yang dari luar",62,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Penyebab morbiditas dan kematian eksternal,7,-7.3239443,112.79498318410756
Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,950,-7.3239443,112.79498318410756
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit Infeksi dan parasit,124,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Neoplasma,22,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,4,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,"Endokrin, nutrisi dan gangguan metabolik",89,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Gangguan jiwa dan perilaku,18,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit yang mengenai sistem syaraf,36,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit mata dan adnexa,105,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit telinga dan mastoid,53,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada sistem sirkulasi,98,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada sistem pernafasan,561,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada sistem pencernaan,468,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada kulit dan jaringan subcutaneous,131,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada sistem musculoskletal,204,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyakit pada sistem saluran kemih dan genital,36,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Kehamilan dan kelahiran,18,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Keadaan yang berasal dari periode perinatal,7,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,"Malformasi kongenital, deformasi dan kelainan chromosom",2,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",149,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,"Keracunan, cedera dan beberapa penyebab yang dari luar",41,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Penyebab morbiditas dan kematian eksternal,1,-7.29687275,112.76434694828671
Surabaya Timur,Sukolilo,Puskesmas Menur,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,399,-7.29687275,112.76434694828671
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit Infeksi dan parasit,147,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Neoplasma,47,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,7,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,"Endokrin, nutrisi dan gangguan metabolik",156,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Gangguan jiwa dan perilaku,20,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit yang mengenai sistem syaraf,55,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit mata dan adnexa,155,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit telinga dan mastoid,80,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada sistem sirkulasi,222,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada sistem pernafasan,615,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada sistem pencernaan,564,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada kulit dan jaringan subcutaneous,155,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada sistem musculoskletal,250,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyakit pada sistem saluran kemih dan genital,65,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Kehamilan dan kelahiran,25,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Keadaan yang berasal dari periode perinatal,2,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,"Malformasi kongenital, deformasi dan kelainan chromosom",8,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",329,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,"Keracunan, cedera dan beberapa penyebab yang dari luar",96,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Penyebab morbiditas dan kematian eksternal,2,-7.2709021499999995,112.77082440581847
Surabaya Timur,Gubeng,Puskesmas Mojo,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,527,-7.2709021499999995,112.77082440581847
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit Infeksi dan parasit,81,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Neoplasma,13,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,1,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,"Endokrin, nutrisi dan gangguan metabolik",53,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Gangguan jiwa dan perilaku,26,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit yang mengenai sistem syaraf,8,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit mata dan adnexa,51,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit telinga dan mastoid,27,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada sistem sirkulasi,100,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada sistem pernafasan,586,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada sistem pencernaan,81,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada kulit dan jaringan subcutaneous,110,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada sistem musculoskletal,207,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyakit pada sistem saluran kemih dan genital,18,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Kehamilan dan kelahiran,7,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Keadaan yang berasal dari periode perinatal,1,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,"Malformasi kongenital, deformasi dan kelainan chromosom",3,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",34,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,"Keracunan, cedera dan beberapa penyebab yang dari luar",9,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Penyebab morbiditas dan kematian eksternal,0,-7.2347805,112.71244346706712
Surabaya Utara,Krembangan,Puskesmas Morokrembangan,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,174,-7.2347805,112.71244346706712
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit Infeksi dan parasit,128,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Neoplasma,18,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,8,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,"Endokrin, nutrisi dan gangguan metabolik",110,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Gangguan jiwa dan perilaku,13,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit yang mengenai sistem syaraf,8,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit mata dan adnexa,76,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit telinga dan mastoid,37,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada sistem sirkulasi,133,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada sistem pernafasan,456,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada sistem pencernaan,397,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada kulit dan jaringan subcutaneous,86,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada sistem musculoskletal,129,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyakit pada sistem saluran kemih dan genital,34,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Kehamilan dan kelahiran,4,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Keadaan yang berasal dari periode perinatal,12,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,"Malformasi kongenital, deformasi dan kelainan chromosom",4,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",105,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,"Keracunan, cedera dan beberapa penyebab yang dari luar",48,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Penyebab morbiditas dan kematian eksternal,1,-7.2607225500000006,112.78474800000001
Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,108,-7.2607225500000006,112.78474800000001
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit Infeksi dan parasit,155,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Neoplasma,32,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,2,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,"Endokrin, nutrisi dan gangguan metabolik",90,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Gangguan jiwa dan perilaku,9,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit yang mengenai sistem syaraf,21,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit mata dan adnexa,79,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit telinga dan mastoid,52,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada sistem sirkulasi,119,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada sistem pernafasan,442,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada sistem pencernaan,433,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada kulit dan jaringan subcutaneous,124,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada sistem musculoskletal,206,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyakit pada sistem saluran kemih dan genital,33,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Kehamilan dan kelahiran,10,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Keadaan yang berasal dari periode perinatal,1,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,"Malformasi kongenital, deformasi dan kelainan chromosom",3,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",108,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,"Keracunan, cedera dan beberapa penyebab yang dari luar",68,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Penyebab morbiditas dan kematian eksternal,0,-7.29296335,112.74878868683348
Surabaya Selatan,Wonokromo,Puskesmas Ngagelrejo,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,447,-7.29296335,112.74878868683348
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit Infeksi dan parasit,151,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Neoplasma,19,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,4,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,"Endokrin, nutrisi dan gangguan metabolik",110,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Gangguan jiwa dan perilaku,9,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit yang mengenai sistem syaraf,48,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit mata dan adnexa,65,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit telinga dan mastoid,79,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada sistem sirkulasi,150,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada sistem pernafasan,626,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada sistem pencernaan,250,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada kulit dan jaringan subcutaneous,129,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada sistem musculoskletal,245,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyakit pada sistem saluran kemih dan genital,40,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Kehamilan dan kelahiran,8,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Keadaan yang berasal dari periode perinatal,1,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,"Malformasi kongenital, deformasi dan kelainan chromosom",3,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",146,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,"Keracunan, cedera dan beberapa penyebab yang dari luar",63,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Penyebab morbiditas dan kematian eksternal,0,,
Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,159,,
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit Infeksi dan parasit,171,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Neoplasma,20,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,3,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,"Endokrin, nutrisi dan gangguan metabolik",306,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Gangguan jiwa dan perilaku,47,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit yang mengenai sistem syaraf,70,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit mata dan adnexa,107,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit telinga dan mastoid,50,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada sistem sirkulasi,247,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada sistem pernafasan,531,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada sistem pencernaan,474,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada kulit dan jaringan subcutaneous,84,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada sistem musculoskletal,197,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyakit pada sistem saluran kemih dan genital,55,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Kehamilan dan kelahiran,5,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Keadaan yang berasal dari periode perinatal,3,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,"Malformasi kongenital, deformasi dan kelainan chromosom",5,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,"Gejala, tanda, kelainan klinik dan kelainan lab yg tidak ditemukan pada klasifikasi lain",108,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,"Keracunan, cedera dan beberapa penyebab yang dari luar",46,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Penyebab morbiditas dan kematian eksternal,1,-7.28177405,112.72848119117782
Surabaya Selatan,Sawahan,Puskesmas Pakis,Faktor-faktor yang mempengaruhi status kesehatan dan hubungannya dengan jasa kesehatan,725,-7.28177405,112.72848119117782
Surabaya Utara,Semampir,Puskesmas Pegirian,Penyakit Infeksi dan parasit,219,-7.224634399999999,112.74691545896945
Surabaya Utara,Semampir,Puskesmas Pegirian,Neoplasma,4,-7.224634399999999,112.74691545896945
Surabaya Utara,Semampir,Puskesmas Pegirian,Penyakit darah dan organ pembentuk darah termasuk ganguan sistem imun,1,-7.224634399999999,112.74691545896945
